image_id,category_id,category_name,correlation
2009_005006,3,boat,0.35535916581186433
2009_005006,15,pottedplant,0.35535916581186433
2009_005008,15,pottedplant,0.2025014640865874
2009_005015,3,boat,0.7051200960514971
2009_005016,8,chair,0.5645134423448015
2009_005016,14,person,0.5645134423448015
2009_005016,10,diningtable,0.5645134423448015
2009_005019,0,aeroplane,0.7498136607427951
2009_005024,18,train,0.6353775577750497
2009_005025,14,person,0.5952854348453416
2009_005025,6,car,0.5952854348453416
2009_005030,8,chair,0.4815555679767766
2009_005030,19,tvmonitor,0.4815555679767766
2009_005031,0,aeroplane,0.5476974491473197
2009_005033,7,cat,0.22822610656062453
2009_005035,12,horse,0.5226742646527528
2009_005035,14,person,0.5226742646527528
2009_005036,0,aeroplane,0.6403971880347051
2009_005036,6,car,0.6403971880347051
2009_005037,7,cat,0.13008422871086814
2009_005038,4,bottle,0.6299913702128312
2009_005038,15,pottedplant,0.6299913702128312
2009_005038,14,person,0.6299913702128312
2009_005038,10,diningtable,0.6299913702128312
2009_005040,2,bird,0.6011880500408479
2009_005042,8,chair,-0.12389558680800769
2009_005042,19,tvmonitor,-0.12389558680800769
2009_005044,4,bottle,0.6564065806201422
2009_005045,14,person,0.6992886207141065
2009_005051,7,cat,0.45961529601604634
2009_005055,11,dog,0.6915681979423021
2009_005056,14,person,0.614795367622619
2009_005057,4,bottle,0.5026204142227999
2009_005057,14,person,0.5026204142227999
2009_005060,5,bus,0.7177895463236837
2009_005060,6,car,0.7177895463236837
2009_005061,18,train,0.5721560950897001
2009_005062,8,chair,0.23631681520012748
2009_005062,19,tvmonitor,0.23631681520012748
2009_005064,1,bicycle,0.6284801740499526
2009_005068,9,cow,0.6877580348185043
2009_005069,8,chair,0.4446436648175835
2009_005069,15,pottedplant,0.4446436648175835
2009_005069,10,diningtable,0.4446436648175835
2009_005070,19,tvmonitor,0.2773716414017486
2009_005070,17,sofa,0.2773716414017486
2009_005070,15,pottedplant,0.2773716414017486
2009_005073,11,dog,0.654619403503972
2009_005075,0,aeroplane,0.17339291727440484
2009_005076,2,bird,0.5886849430632975
2009_005078,14,person,0.685349999751539
2009_005078,13,motorbike,0.685349999751539
2009_005079,8,chair,0.3670568993310976
2009_005080,8,chair,0.3838293518575292
2009_005080,10,diningtable,0.3838293518575292
2009_005081,9,cow,0.4091203534061366
2009_005082,4,bottle,0.09210284526537096
2009_005082,1,bicycle,0.09210284526537096
2009_005082,14,person,0.09210284526537096
2009_005083,7,cat,0.32730231976692187
2009_005084,18,train,0.6734372758869991
2009_005085,14,person,0.7718893222678971
2009_005085,6,car,0.7718893222678971
2009_005086,15,pottedplant,0.66507502913394
2009_005086,6,car,0.66507502913394
2009_005086,13,motorbike,0.66507502913394
2009_005087,1,bicycle,0.529463564551379
2009_005087,14,person,0.529463564551379
2009_005089,16,sheep,0.23768231731782857
2009_005094,6,car,0.03999885518466455
2009_005094,14,person,0.03999885518466455
2009_005095,7,cat,0.40325523216002035
2009_005098,1,bicycle,0.6491060139516778
2009_005098,14,person,0.6491060139516778
2009_005102,11,dog,0.6945929347951776
2009_005103,1,bicycle,0.524106544834456
2009_005103,14,person,0.524106544834456
2009_005104,6,car,0.47156690129062206
2009_005107,11,dog,0.6157754056220565
2009_005111,0,aeroplane,0.6887758991961414
2009_005114,2,bird,0.5351710962332481
2009_005118,3,boat,0.6242163148534937
2009_005119,7,cat,0.5313589970500034
2009_005120,0,aeroplane,0.6044771446626064
2009_005126,18,train,0.8124373856054903
2009_005127,0,aeroplane,0.5469783266316507
2009_005128,18,train,0.7135954015503364
2009_005129,3,boat,0.22740140378934334
2009_005130,12,horse,0.3605985486236779
2009_005131,2,bird,0.42571807456499056
2009_005133,6,car,0.2267525058247305
2009_005137,2,bird,0.5023445117074373
2009_005140,14,person,0.0682972395131651
2009_005141,14,person,0.13517558158126697
2009_005142,0,aeroplane,0.30860493616986817
2009_005144,1,bicycle,0.06319229468312518
2009_005145,8,chair,0.4918100169327583
2009_005145,10,diningtable,0.4918100169327583
2009_005147,4,bottle,0.4789518691700214
2009_005147,14,person,0.4789518691700214
2009_005147,13,motorbike,0.4789518691700214
2009_005148,18,train,0.7238244918046736
2009_005149,18,train,0.2850568213414377
2009_005150,4,bottle,0.26385651053713544
2009_005152,2,bird,0.29929420200784224
2009_005153,11,dog,0.7833163328299356
2009_005154,1,bicycle,0.42717361558702494
2009_005154,6,car,0.42717361558702494
2009_005155,14,person,0.6878720481381533
2009_005155,13,motorbike,0.6878720481381533
2009_005156,1,bicycle,0.4044789099846072
2009_005158,7,cat,0.753309909610685
2009_005160,7,cat,0.4381789662604077
2009_005161,12,horse,0.5548713936791166
2009_005162,11,dog,0.3245392394814904
2009_005163,8,chair,0.43200790266046474
2009_005165,8,chair,0.4163804364979691
2009_005165,15,pottedplant,0.4163804364979691
2009_005165,10,diningtable,0.4163804364979691
2009_005168,14,person,0.3908729054357853
2009_005168,5,bus,0.3908729054357853
2009_005168,6,car,0.3908729054357853
2009_005170,15,pottedplant,0.07107305826575144
2009_005171,4,bottle,0.6390708254980871
2009_005171,8,chair,0.6390708254980871
2009_005171,10,diningtable,0.6390708254980871
2009_005172,1,bicycle,0.7086359262920738
2009_005172,14,person,0.7086359262920738
2009_005177,7,cat,0.7102631511681013
2009_005178,1,bicycle,0.457848857962059
2009_005181,14,person,0.6804431137895711
2009_005183,4,bottle,0.31657628021868106
2009_005183,8,chair,0.31657628021868106
2009_005183,14,person,0.31657628021868106
2009_005185,11,dog,0.41207619331472845
2009_005185,14,person,0.41207619331472845
2009_005189,0,aeroplane,0.5787842837636634
2009_005190,4,bottle,0.5043161184528056
2009_005191,14,person,0.684867684632875
2009_005191,2,bird,0.684867684632875
2009_005193,16,sheep,0.48697702688451433
2009_005194,13,motorbike,0.06432319561668187
2009_005198,2,bird,0.6170492612017551
2009_005201,5,bus,0.7324546317597381
2009_005202,8,chair,0.6502944029761087
2009_005202,10,diningtable,0.6502944029761087
2009_005203,1,bicycle,0.5898701787604723
2009_005203,14,person,0.5898701787604723
2009_005204,8,chair,0.6989867401568812
2009_005205,8,chair,0.4776927537938286
2009_005205,14,person,0.4776927537938286
2009_005205,10,diningtable,0.4776927537938286
2009_005210,0,aeroplane,0.8307719948198538
2009_005211,7,cat,0.6031151540827545
2009_005215,0,aeroplane,0.6514082935411721
2009_005215,6,car,0.6514082935411721
2009_005216,8,chair,0.20272385082781547
2009_005216,14,person,0.20272385082781547
2009_005217,12,horse,0.6051020549250724
2009_005217,14,person,0.6051020549250724
2009_005218,0,aeroplane,0.6584029899091683
2009_005219,7,cat,0.4762918250340888
2009_005220,18,train,0.6777565061913319
2009_005221,19,tvmonitor,0.2910551939628759
2009_005222,14,person,0.6967785112050037
2009_005225,11,dog,0.09704663705903777
2009_005229,9,cow,0.6600044204097388
2009_005229,14,person,0.6600044204097388
2009_005231,5,bus,0.4770814561112924
2009_005232,0,aeroplane,0.45175178474390204
2009_005234,2,bird,0.3247955170299983
2009_005236,7,cat,0.6496859930253048
2009_005239,3,boat,0.31353143405427386
2009_005239,14,person,0.31353143405427386
2009_005240,19,tvmonitor,-0.036833121864715
2009_005240,17,sofa,-0.036833121864715
2009_005242,14,person,0.3700791327872485
2009_005242,6,car,0.3700791327872485
2009_005246,18,train,0.5929084786178248
2009_005247,14,person,0.6511114874496016
2009_005247,13,motorbike,0.6511114874496016
2009_005251,7,cat,0.058953243311370716
2009_005256,19,tvmonitor,0.04908931635975158
2009_005257,8,chair,0.563057568739431
2009_005257,14,person,0.563057568739431
2009_005260,2,bird,0.5120722098399056
2009_005262,2,bird,0.6202500319716209
2009_005263,8,chair,0.5645012583816698
2009_005265,1,bicycle,0.6969088215578513
2009_005265,14,person,0.6969088215578513
2009_005267,9,cow,0.31479349978008375
2009_005268,3,boat,-0.029692233837027668
2009_005269,12,horse,0.6268100849056908
2009_005269,14,person,0.6268100849056908
2009_005272,11,dog,0.6593562604103117
2009_005278,4,bottle,0.31755028240472444
2009_005278,8,chair,0.31755028240472444
2009_005278,15,pottedplant,0.31755028240472444
2009_005278,10,diningtable,0.31755028240472444
2009_005279,6,car,0.6568401472316809
2009_005279,5,bus,0.6568401472316809
2009_005279,14,person,0.6568401472316809
2009_005282,2,bird,0.5988925566161704
2009_005286,8,chair,0.4676395931978625
2009_005286,15,pottedplant,0.4676395931978625
2009_005286,14,person,0.4676395931978625
2009_005287,18,train,0.7261738431998435
2009_005288,4,bottle,0.015764859879624164
2009_005288,8,chair,0.015764859879624164
2009_005288,19,tvmonitor,0.015764859879624164
2009_005292,18,train,0.6849671971150926
2009_005293,5,bus,0.5640854621057666
2009_005293,6,car,0.5640854621057666
2009_005294,6,car,0.6659178745974319
2009_005297,14,person,0.3739678203840374
2009_005299,7,cat,0.07797940907405528
2009_005299,17,sofa,0.07797940907405528
2009_005300,1,bicycle,0.572149727932783
2009_005300,8,chair,0.572149727932783
2009_005300,14,person,0.572149727932783
2009_005302,4,bottle,0.4835235668966702
2009_005303,18,train,0.6609176323870785
2009_005307,9,cow,0.688860647022088
2009_005308,4,bottle,0.2382312313867549
2009_005309,14,person,0.3770194077519134
2009_005310,19,tvmonitor,0.3331406750136941
2009_005310,15,pottedplant,0.3331406750136941
2009_005311,4,bottle,0.7554764955117954
2009_005311,8,chair,0.7554764955117954
2009_005311,14,person,0.7554764955117954
2009_005311,10,diningtable,0.7554764955117954
2010_000001,7,cat,0.00046454907625099323
2010_000001,8,chair,0.00046454907625099323
2010_000001,10,diningtable,0.00046454907625099323
2010_000002,16,sheep,0.6284698341663774
2010_000003,8,chair,0.34371778764189087
2010_000003,11,dog,0.34371778764189087
2010_000009,7,cat,0.6684828594083677
2010_000014,11,dog,0.6541844151257024
2010_000015,8,chair,0.3630917380966949
2010_000015,15,pottedplant,0.3630917380966949
2010_000018,14,person,0.8574344398154186
2010_000018,8,chair,0.8574344398154186
2010_000018,17,sofa,0.8574344398154186
2010_000020,11,dog,0.08394780388880145
2010_000020,14,person,0.08394780388880145
2010_000023,2,bird,0.7036626785317933
2010_000024,3,boat,0.7247332285040695
2010_000026,11,dog,0.6609778933619039
2010_000027,15,pottedplant,0.5826462785078658
2010_000027,13,motorbike,0.5826462785078658
2010_000031,6,car,0.45138326002224866
2010_000033,11,dog,0.41065136280318615
2010_000035,6,car,0.07202084511111102
2010_000035,13,motorbike,0.07202084511111102
2010_000036,6,car,0.5898390503585406
2010_000038,12,horse,0.5294710253636705
2010_000038,14,person,0.5294710253636705
2010_000043,7,cat,0.6308927721010642
2010_000043,6,car,0.6308927721010642
2010_000045,11,dog,0.08932183466161675
2010_000048,7,cat,0.40442423727725557
2010_000050,4,bottle,0.6850799777647274
2010_000052,14,person,0.40685816996403024
2010_000052,16,sheep,0.40685816996403024
2010_000053,19,tvmonitor,0.5436732197244122
2010_000054,7,cat,0.35384514493242214
2010_000055,14,person,0.45806416670795563
2010_000056,1,bicycle,0.6318566209028424
2010_000061,11,dog,0.41276107497817455
2010_000063,9,cow,0.6593471685907458
2010_000065,1,bicycle,0.3592984976722731
2010_000067,7,cat,0.3878773106406571
2010_000069,5,bus,0.4653984269534558
2010_000071,12,horse,0.5794538393582545
2010_000072,11,dog,0.6513451784312776
2010_000073,6,car,0.47694875122400204
2010_000074,11,dog,0.48109695504020755
2010_000074,14,person,0.48109695504020755
2010_000075,2,bird,0.4317603442817452
2010_000076,14,person,0.27628198322837755
2010_000076,6,car,0.27628198322837755
2010_000076,13,motorbike,0.27628198322837755
2010_000079,11,dog,0.6486089829588764
2010_000080,18,train,0.6683620336950953
2010_000080,14,person,0.6683620336950953
2010_000082,11,dog,0.41252852373744386
2010_000083,1,bicycle,0.2639651491084305
2010_000083,4,bottle,0.2639651491084305
2010_000083,14,person,0.2639651491084305
2010_000084,3,boat,0.38240585546519923
2010_000084,14,person,0.38240585546519923
2010_000085,18,train,0.8004875082089048
2010_000087,14,person,0.6233510113705067
2010_000087,13,motorbike,0.6233510113705067
2010_000088,10,diningtable,0.5231198819801516
2010_000089,4,bottle,0.755811987922542
2010_000089,14,person,0.755811987922542
2010_000089,16,sheep,0.755811987922542
2010_000090,8,chair,0.1730359672954316
2010_000090,11,dog,0.1730359672954316
2010_000091,0,aeroplane,0.5845457585366344
2010_000095,12,horse,0.7164829715904033
2010_000095,14,person,0.7164829715904033
2010_000097,14,person,0.4408634667805602
2010_000097,17,sofa,0.4408634667805602
2010_000098,11,dog,0.6214785068853195
2010_000099,7,cat,0.5467356589033816
2010_000103,2,bird,0.26202429133734745
2010_000109,7,cat,0.42371758176230356
2010_000110,11,dog,0.605853255813862
2010_000110,14,person,0.605853255813862
2010_000111,0,aeroplane,0.4338069968770457
2010_000113,1,bicycle,0.49405102811825297
2010_000114,7,cat,0.5880671229966016
2010_000117,16,sheep,0.39139313055777963
2010_000118,7,cat,0.46335887791247604
2010_000120,14,person,0.23507959996151848
2010_000124,8,chair,0.11133806630396129
2010_000124,11,dog,0.11133806630396129
2010_000124,14,person,0.11133806630396129
2010_000127,8,chair,0.36892644803327274
2010_000127,11,dog,0.36892644803327274
2010_000127,14,person,0.36892644803327274
2010_000131,4,bottle,0.4550673879404977
2010_000131,14,person,0.4550673879404977
2010_000132,15,pottedplant,0.5845037322546491
2010_000133,14,person,0.6195245241148952
2010_000136,18,train,0.29707067679530513
2010_000137,4,bottle,0.7017304306491821
2010_000138,12,horse,0.28153731367270524
2010_000139,12,horse,0.4096068576420937
2010_000139,14,person,0.4096068576420937
2010_000139,16,sheep,0.4096068576420937
2010_000140,11,dog,0.6189305995559263
2010_000140,14,person,0.6189305995559263
2010_000141,19,tvmonitor,0.19898805009538229
2010_000145,3,boat,0.42298676814272845
2010_000148,14,person,0.6590782495549947
2010_000148,5,bus,0.6590782495549947
2010_000148,6,car,0.6590782495549947
2010_000151,2,bird,0.6151246580598139
2010_000152,11,dog,0.1667176714617013
2010_000157,7,cat,0.33502621219276524
2010_000159,11,dog,0.42195062427734537
2010_000160,6,car,0.4566438805712241
2010_000162,11,dog,0.07002586891159084
2010_000162,14,person,0.07002586891159084
2010_000163,7,cat,0.40389417640708924
2010_000165,5,bus,0.5636467713471403
2010_000169,2,bird,0.5790205083169059
2010_000170,11,dog,0.4837191858653784
2010_000172,7,cat,0.5037252378130956
2010_000174,14,person,0.3009257639462775
2010_000174,10,diningtable,0.3009257639462775
2010_000175,7,cat,0.638940213325492
2010_000177,8,chair,0.6982106673696826
2010_000177,14,person,0.6982106673696826
2010_000177,10,diningtable,0.6982106673696826
2010_000178,15,pottedplant,0.5526818359427027
2010_000178,17,sofa,0.5526818359427027
2010_000178,8,chair,0.5526818359427027
2010_000178,19,tvmonitor,0.5526818359427027
2010_000178,14,person,0.5526818359427027
2010_000178,10,diningtable,0.5526818359427027
2010_000182,7,cat,0.2396103014575856
2010_000182,14,person,0.2396103014575856
2010_000183,11,dog,0.6104881999530597
2010_000184,2,bird,0.7007129188550746
2010_000187,5,bus,0.6649582630694141
2010_000189,16,sheep,0.5106407089975418
2010_000190,16,sheep,0.7021407452754828
2010_000193,0,aeroplane,0.1428168133663274
2010_000194,6,car,0.1635399530178087
2010_000195,3,boat,0.4354676846221512
2010_000196,0,aeroplane,0.24432063303960397
2010_000196,14,person,0.24432063303960397
2010_000197,2,bird,0.12530411953691126
2010_000198,6,car,0.4267435840634188
2010_000199,18,train,0.6858410721745121
2010_000202,15,pottedplant,0.07523811815711579
2010_000203,11,dog,0.7047730600440434
2010_000204,14,person,0.6446329601454819
2010_000209,1,bicycle,0.5236089980314237
2010_000211,6,car,0.2525803282172087
2010_000213,4,bottle,0.2661668582747707
2010_000216,11,dog,0.668445112002792
2010_000218,7,cat,0.42940842896056164
2010_000222,2,bird,0.4842208980026016
2010_000224,7,cat,0.04196226513145554
2010_000224,14,person,0.04196226513145554
2010_000227,11,dog,0.5008034538745078
2010_000229,0,aeroplane,0.3616300469670225
2010_000233,18,train,0.5718905610181702
2010_000234,8,chair,0.2394768804078643
2010_000234,14,person,0.2394768804078643
2010_000234,10,diningtable,0.2394768804078643
2010_000238,0,aeroplane,0.6055508563375365
2010_000238,14,person,0.6055508563375365
2010_000241,2,bird,0.6308281231244651
2010_000244,7,cat,0.06580403494906954
2010_000244,8,chair,0.06580403494906954
2010_000245,11,dog,0.49741648973077823
2010_000245,14,person,0.49741648973077823
2010_000246,14,person,0.5643225721275453
2010_000246,6,car,0.5643225721275453
2010_000247,11,dog,0.400928345340729
2010_000248,6,car,0.6025263821150887
2010_000249,6,car,0.34742992651469956
2010_000249,18,train,0.34742992651469956
2010_000249,14,person,0.34742992651469956
2010_000250,0,aeroplane,0.6768993872312518
2010_000254,1,bicycle,0.6942059652348601
2010_000255,13,motorbike,0.4021586123138456
2010_000256,4,bottle,0.4562672905498353
2010_000256,14,person,0.4562672905498353
2010_000256,17,sofa,0.4562672905498353
2010_000260,0,aeroplane,0.3493166634484143
2010_000261,7,cat,0.6769864840279244
2010_000262,11,dog,0.5951129655147191
2010_000262,14,person,0.5951129655147191
2010_000262,13,motorbike,0.5951129655147191
2010_000263,11,dog,0.6853412966692155
2010_000264,6,car,0.4975369555995686
2010_000266,11,dog,0.07117365316634842
2010_000266,14,person,0.07117365316634842
2010_000269,7,cat,0.2542755161778917
2010_000269,8,chair,0.2542755161778917
2010_000269,10,diningtable,0.2542755161778917
2010_000270,0,aeroplane,0.2843989499754928
2010_000272,3,boat,0.7188370982770783
2010_000273,12,horse,0.6254857089185426
2010_000276,11,dog,0.7111146139395016
2010_000279,6,car,0.2667639277569864
2010_000283,12,horse,0.6981819928991753
2010_000284,15,pottedplant,0.41398448355249745
2010_000284,17,sofa,0.41398448355249745
2010_000285,0,aeroplane,0.4774651628447173
2010_000286,11,dog,0.6119060097829148
2010_000291,7,cat,0.22271863109378612
2010_000291,19,tvmonitor,0.22271863109378612
2010_000293,11,dog,0.6995197783178068
2010_000295,0,aeroplane,0.6040451220684656
2010_000296,12,horse,0.6852850133401683
2010_000296,14,person,0.6852850133401683
2010_000299,2,bird,0.13392946626020874
2010_000302,6,car,0.665258249488612
2010_000303,7,cat,0.3776741820674926
2010_000307,16,sheep,0.5605818424240805
2010_000308,0,aeroplane,0.5529840333240014
2010_000308,14,person,0.5529840333240014
2010_000309,16,sheep,0.37750960710378584
2010_000310,4,bottle,0.564371713590186
2010_000312,11,dog,0.4473089140809948
2010_000313,18,train,0.2932547713206691
2010_000313,14,person,0.2932547713206691
2010_000317,7,cat,0.5908677803778101
2010_000318,19,tvmonitor,0.3209799147584944
2010_000320,11,dog,0.23865319448857908
2010_000321,18,train,0.6132964063924619
2010_000323,0,aeroplane,0.7462899356104553
2010_000324,14,person,0.4073110571669726
2010_000325,4,bottle,-0.29465321220140017
2010_000325,10,diningtable,-0.29465321220140017
2010_000327,11,dog,0.4131939346358182
2010_000327,16,sheep,0.4131939346358182
2010_000329,17,sofa,0.5480979666830678
2010_000330,15,pottedplant,0.3289328168264995
2010_000335,2,bird,0.20609137860829935
2010_000336,6,car,0.08372103217693191
2010_000337,8,chair,0.7401245198845915
2010_000337,10,diningtable,0.7401245198845915
2010_000342,1,bicycle,0.3916112229977497
2010_000344,14,person,0.7502036461811576
2010_000344,17,sofa,0.7502036461811576
2010_000347,7,cat,0.5680878080983821
2010_000349,8,chair,0.13231499525585172
2010_000351,11,dog,0.6023389749167898
2010_000352,4,bottle,0.7588262522672495
2010_000352,14,person,0.7588262522672495
2010_000352,10,diningtable,0.7588262522672495
2010_000356,1,bicycle,0.5134872781358987
2010_000358,14,person,0.7797698394220556
2010_000361,14,person,0.6104471208766181
2010_000361,8,chair,0.6104471208766181
2010_000361,17,sofa,0.6104471208766181
2010_000362,11,dog,-0.10065204127069698
2010_000370,11,dog,0.45916024591288584
2010_000371,14,person,0.4471583682958441
2010_000371,13,motorbike,0.4471583682958441
2010_000372,6,car,0.7146358284014341
2010_000374,7,cat,0.789730721383534
2010_000375,4,bottle,0.2964985745561574
2010_000375,19,tvmonitor,0.2964985745561574
2010_000375,14,person,0.2964985745561574
2010_000376,5,bus,0.5751609140400294
2010_000377,14,person,0.21435587031926856
2010_000379,19,tvmonitor,0.4814097681928136
2010_000381,6,car,0.698570948223548
2010_000382,3,boat,0.5877290911158741
2010_000384,8,chair,0.23881372978467155
2010_000384,11,dog,0.23881372978467155
2010_000386,17,sofa,0.6971022460309091
2010_000386,4,bottle,0.6971022460309091
2010_000386,8,chair,0.6971022460309091
2010_000386,19,tvmonitor,0.6971022460309091
2010_000386,14,person,0.6971022460309091
2010_000388,12,horse,0.6414020307238633
2010_000389,7,cat,0.37205677565756146
2010_000389,14,person,0.37205677565756146
2010_000390,16,sheep,0.11970522189423086
2010_000392,0,aeroplane,0.4463679844107196
2010_000393,2,bird,0.49725782962998316
2010_000394,6,car,0.611882139047858
2010_000395,11,dog,0.48409038863157383
2010_000399,15,pottedplant,0.47250887211064535
2010_000401,1,bicycle,0.7608918178084928
2010_000404,7,cat,0.34098731100986307
2010_000406,18,train,0.7397589109143993
2010_000409,7,cat,0.42043135134261955
2010_000413,12,horse,0.8043720483429042
2010_000413,14,person,0.8043720483429042
2010_000415,11,dog,0.5327338055412862
2010_000415,14,person,0.5327338055412862
2010_000418,0,aeroplane,0.5421905848052722
2010_000419,14,person,-0.07173152952109113
2010_000419,10,diningtable,-0.07173152952109113
2010_000420,14,person,0.7127039317969687
2010_000422,11,dog,0.524160423187149
2010_000426,4,bottle,0.41441124194667683
2010_000427,9,cow,0.5449527311084156
2010_000431,8,chair,0.38727370107830483
2010_000431,14,person,0.38727370107830483
2010_000432,14,person,0.5346323133617475
2010_000433,13,motorbike,0.41348985718167436
2010_000435,8,chair,0.4608926598135593
2010_000435,19,tvmonitor,0.4608926598135593
2010_000436,16,sheep,0.6943559460102489
2010_000437,0,aeroplane,0.5887121076156022
2010_000439,7,cat,0.6243661919514123
2010_000439,8,chair,0.6243661919514123
2010_000442,7,cat,0.5140877845410234
2010_000442,19,tvmonitor,0.5140877845410234
2010_000444,1,bicycle,0.5505983374290376
2010_000444,6,car,0.5505983374290376
2010_000444,14,person,0.5505983374290376
2010_000446,12,horse,0.5994456555261707
2010_000446,14,person,0.5994456555261707
2010_000447,8,chair,0.4687356972067958
2010_000448,4,bottle,0.548289566099766
2010_000448,8,chair,0.548289566099766
2010_000448,14,person,0.548289566099766
2010_000449,4,bottle,0.6083730042866173
2010_000449,19,tvmonitor,0.6083730042866173
2010_000449,14,person,0.6083730042866173
2010_000453,11,dog,0.6993707241808833
2010_000456,11,dog,0.5963879234771965
2010_000458,7,cat,0.6243349029038998
2010_000459,2,bird,0.30223031324971766
2010_000461,12,horse,0.803768280845006
2010_000461,14,person,0.803768280845006
2010_000462,1,bicycle,0.5575815628364625
2010_000462,14,person,0.5575815628364625
2010_000463,8,chair,0.5403845291769946
2010_000463,14,person,0.5403845291769946
2010_000463,10,diningtable,0.5403845291769946
2010_000465,9,cow,0.4069209250708247
2010_000466,6,car,0.7664707696349999
2010_000468,7,cat,0.7429373076889639
2010_000469,7,cat,0.5916994085166851
2010_000470,8,chair,0.5121295388073814
2010_000470,15,pottedplant,0.5121295388073814
2010_000473,3,boat,0.2827156088093742
2010_000473,14,person,0.2827156088093742
2010_000474,14,person,0.5132904464082828
2010_000475,11,dog,0.4157881850496219
2010_000477,0,aeroplane,0.367485288270097
2010_000480,5,bus,0.7341717915537904
2010_000480,6,car,0.7341717915537904
2010_000483,16,sheep,0.4964948108484922
2010_000484,11,dog,0.6860773054906608
2010_000485,8,chair,0.5352270978589123
2010_000488,7,cat,0.5871680153025296
2010_000490,14,person,0.5923439416341876
2010_000490,13,motorbike,0.5923439416341876
2010_000492,4,bottle,0.4763396061350665
2010_000492,8,chair,0.4763396061350665
2010_000492,14,person,0.4763396061350665
2010_000493,6,car,0.2583418242707892
2010_000495,13,motorbike,0.46877160821610575
2010_000497,7,cat,0.3760377336823953
2010_000497,8,chair,0.3760377336823953
2010_000498,9,cow,0.692316796454279
2010_000500,7,cat,0.15553578727405834
2010_000500,14,person,0.15553578727405834
2010_000502,2,bird,0.04550624482318249
2010_000503,14,person,0.4323065656505004
2010_000503,6,car,0.4323065656505004
2010_000506,7,cat,0.2957585605801475
2010_000508,6,car,0.5181939387266026
2010_000510,14,person,0.6616258821422283
2010_000510,13,motorbike,0.6616258821422283
2010_000511,8,chair,0.09047101026892804
2010_000511,14,person,0.09047101026892804
2010_000513,18,train,0.6540291078311331
2010_000515,11,dog,0.29287658778572057
2010_000519,7,cat,0.5869130861521187
2010_000522,6,car,0.5720401612969053
2010_000524,5,bus,0.6918341340545817
2010_000524,6,car,0.6918341340545817
2010_000526,6,car,0.07911834573909539
2010_000527,16,sheep,0.622083356446832
2010_000530,14,person,0.5859981088438898
2010_000530,6,car,0.5859981088438898
2010_000534,18,train,0.1747795004543185
2010_000534,14,person,0.1747795004543185
2010_000536,7,cat,0.41866479167892584
2010_000537,18,train,0.35245761411616233
2010_000538,7,cat,0.3726012619272017
2010_000541,0,aeroplane,0.5240425234895504
2010_000545,9,cow,0.526816819526434
2010_000547,16,sheep,0.13109415228875898
2010_000548,9,cow,0.6383270012472726
2010_000548,14,person,0.6383270012472726
2010_000549,0,aeroplane,0.6164703631414659
2010_000552,7,cat,0.7318067705311525
2010_000553,7,cat,0.3541717712558574
2010_000556,6,car,0.4872600343882252
2010_000557,1,bicycle,0.38608817349663693
2010_000559,3,boat,0.6298706607444965
2010_000559,14,person,0.6298706607444965
2010_000561,11,dog,0.09674017270471263
2010_000561,14,person,0.09674017270471263
2010_000562,16,sheep,0.5257119428184085
2010_000564,8,chair,0.46020371012608025
2010_000564,14,person,0.46020371012608025
2010_000567,15,pottedplant,0.37344090087587284
2010_000568,0,aeroplane,0.6852041863588704
2010_000571,1,bicycle,0.20336080061717424
2010_000571,6,car,0.20336080061717424
2010_000572,0,aeroplane,0.3978829997062163
2010_000573,4,bottle,0.7663996326032712
2010_000573,5,bus,0.7663996326032712
2010_000573,14,person,0.7663996326032712
2010_000574,11,dog,0.5328139982224515
2010_000574,14,person,0.5328139982224515
2010_000576,7,cat,0.34519231308707177
2010_000577,11,dog,0.6445713952596345
2010_000577,14,person,0.6445713952596345
2010_000578,8,chair,0.7533559934937232
2010_000578,19,tvmonitor,0.7533559934937232
2010_000578,14,person,0.7533559934937232
2010_000581,18,train,0.7014210446929225
2010_000582,6,car,0.4415469525633439
2010_000583,13,motorbike,0.46508116002830663
2010_000586,7,cat,0.5978737628589651
2010_000588,4,bottle,0.5075562142477927
2010_000588,8,chair,0.5075562142477927
2010_000588,17,sofa,0.5075562142477927
2010_000590,1,bicycle,0.6034404747661725
2010_000590,6,car,0.6034404747661725
2010_000591,4,bottle,0.5758990131252301
2010_000591,8,chair,0.5758990131252301
2010_000591,19,tvmonitor,0.5758990131252301
2010_000591,10,diningtable,0.5758990131252301
2010_000601,8,chair,0.29968019281967184
2010_000601,15,pottedplant,0.29968019281967184
2010_000601,10,diningtable,0.29968019281967184
2010_000602,7,cat,0.2379384716238227
2010_000602,8,chair,0.2379384716238227
2010_000603,5,bus,0.6381447981250417
2010_000603,14,person,0.6381447981250417
2010_000604,14,person,0.6209365513190515
2010_000604,6,car,0.6209365513190515
2010_000608,11,dog,0.09470630175116623
2010_000613,12,horse,0.5810040407275285
2010_000616,7,cat,0.545184103510347
2010_000617,14,person,0.7061549568857249
2010_000621,2,bird,0.8362160839459473
2010_000622,0,aeroplane,0.5257458310795639
2010_000624,1,bicycle,0.11257059999471536
2010_000626,11,dog,0.37180224050794186
2010_000628,6,car,0.42341160211893214
2010_000630,3,boat,0.290539924559672
2010_000632,1,bicycle,0.3068021936025433
2010_000633,18,train,0.12098650825619087
2010_000635,11,dog,0.4037865092576301
